row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_plaid,gold_matches_pipeline,gold_matches_plaid_general,gold_matches_pipeline_general,llm_consensus_leaf,llm_consensus_general,llm_consensus_how,gold_matches_llm_consensus,gemini_leaf,sonnet_leaf,opus_leaf,haiku_draft_leaf,sonnet_draft_leaf
775,v4_unmatched_plaid,plaid,Utilita Energy,Visa purchase UTILITA ENERGY LIMITED GOOGLE 0214,7.0,debit,energy,utilities_household_bills,Utilita Energy Google Pay.,yes,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,energy,utilities_household_bills,energy,utilities_household_bills,T6_native_fallback,yes,yes,yes,yes,energy,utilities_household_bills,gemini_sonnet_agree,yes,energy,energy,energy,energy,energy
776,v4_unmatched_plaid,plaid,Salvatore Alan Esposito Ice Cream Man,Salvatore Alan Esposito Ice Cream Man,2.0,debit,takeaway,eating_drinking_out,Ice-cream van (Salvatore Alan Esposito Ice Cream Man); mobile food is takeaway not table-service.,no,DINING_OTHER_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,restaurant_cafe,eating_drinking_out,opus_tiebreak,no,restaurant_cafe,convenience_store,restaurant_cafe,takeaway,restaurant_cafe
777,v4_unmatched_plaid,plaid,COOP,SCOTMID COOP 0236,1.15,debit,groceries,groceries_household_essentials,Scotmid Co-op supermarket.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,yes,yes,yes,yes,groceries,groceries_household_essentials,gemini_sonnet_agree,yes,groceries,groceries,groceries,,
778,v4_unmatched_plaid,plaid,C B&m,3551 02AUG25 C    B&M 809 MARSH     MILLS             PLYMOUTH GB,10.0,debit,discount_store,groceries_household_essentials,B&M Marsh Mills Plymouth.,established,GENERAL_MERCHANDISE_DISCOUNT_STORES,discount_store,groceries_household_essentials,discount_store,groceries_household_essentials,T6_native_fallback,yes,yes,yes,yes,discount_store,groceries_household_essentials,gemini_sonnet_agree,yes,discount_store,discount_store,discount_store,,
779,v4_unmatched_plaid,plaid,Thomas Hill,THOMAS HILL 600000001632761026,200.0,debit,transfer_p2p,transfers,Named person Thomas Hill.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
780,v4_unmatched_plaid,plaid,Justpark,JUSTPARK  ON 02 SEP CPM Justpark,4.55,debit,car_parking,transport_motoring,JustPark parking.,established,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,T6_native_fallback,no,no,yes,yes,car_parking,transport_motoring,gemini_sonnet_agree,yes,car_parking,car_parking,car_parking,,
781,v4_unmatched_plaid,plaid,Magdalena Partyka,MAGDALENA PARTYKA 300000001602656077,59.0,debit,transfer_p2p,transfers,Named person Magdalena Partyka.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
782,v4_unmatched_plaid,plaid,Danish Mobi Tech,DANISH MOBI TECH,5.0,debit,services_unspecified,unclassified,Danish Mobi Tech £5; merchant not uniquely identifiable. Adversarial: Danish Mobi Tech is an identifiable Bradford phone-repair shop; £5 is repair/accessory scale.,yes,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,financial_services_other,credit_loan_repayments,financial_services_other,credit_loan_repayments,T6_native_fallback,no,no,no,no,mobile_phone_contract,utilities_household_bills,opus_tiebreak,no,mobile_handset,unclassified_other,mobile_phone_contract,unclassified_other,unclassified_other
783,v4_unmatched_plaid,plaid,McDonald's,McDonald’s,3.89,debit,takeaway,eating_drinking_out,McDonald's.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
784,v4_unmatched_plaid,plaid,Amazon,Amazon from Other Stuff  Pot,55.97,debit,marketplace_amazon,general_retail_marketplaces,Amazon from a Monzo pot.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
785,v4_unmatched_plaid,plaid,Extra,Extra,3.0,debit,unclassified_other,unclassified,Bare Extra; many unrelated payees.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,yes,yes,unclassified_other,unclassified,opus_tiebreak,yes,convenience_store,unclassified_other,unclassified_other,unclassified_other,unclassified_other
786,v4_unmatched_plaid,plaid,Rontec Chiswick Fl,Rontec Chiswick Flyove,1.6,debit,convenience_store,groceries_household_essentials,"Rontec Chiswick Flyover is an Esso site with a Londis shop. £1.60 is shop-scale not a fill, so convenience_store rather than fuel.",no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,fuel,transport_motoring,T4_dictionary,no,no,no,no,fuel,transport_motoring,gemini_sonnet_agree,no,fuel,fuel,fuel,convenience_store,fuel
787,v4_unmatched_plaid,plaid,R Webb,R WEBB 400000001613791412,20.0,debit,transfer_p2p,transfers,Named person R Webb.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R02,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
788,v4_unmatched_plaid,plaid,Taptap Send,TapTap Send,5.0,debit,transfer_international,transfers,TapTap Send remittance.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_international,transfers,gemini_sonnet_agree,yes,transfer_international,transfer_international,transfer_international,transfer_international,transfer_international
789,v4_unmatched_plaid,plaid,A C,To A/C 81203322   HEATON NA         Via Mobile Xfer,8.0,debit,transfer_p2p,transfers,OVERRIDE established transfer_bank_unspecified. To A/C HEATON NA Via Mobile Xfer is a named person.,established,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_bank_unspecified,transfers,opus_tiebreak,no,transfer_p2p,transfer_own_account,transfer_bank_unspecified,,
790,v4_unmatched_plaid,plaid,Amazon,Prime Video Rent /  ON 06 SEP BCC Amazon,2.49,debit,streaming,digital_subscriptions_services,OVERRIDE established marketplace_amazon. Narrative is Prime Video Rent — video rental/streaming not marketplace goods.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,no,no,no,streaming,digital_subscriptions_services,gemini_sonnet_agree,yes,streaming,streaming,streaming,,
791,v4_unmatched_plaid,plaid,McDonald's,8104 25AUG25  D   MCDONALDS 8261671 KENT GB,2.99,debit,takeaway,eating_drinking_out,McDonald's Kent.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
792,v4_unmatched_plaid,plaid,Tiktok Shop,CARD PAYMENT TO TIKTOK SHOP ON 16-09-2025,14.38,debit,marketplace_general,general_retail_marketplaces,TikTok Shop debit spend (not a seller payout).,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,T6_native_fallback,yes,yes,yes,yes,marketplace_general,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_general,marketplace_general,marketplace_general,marketplace_general,marketplace_general
793,v4_unmatched_plaid,plaid,Jennychem,SP JENNYCHEM,60.0,debit,vehicle_maintenance,transport_motoring,SP JENNYCHEM is Jennychem car-valeting chemicals (£60 typical 5L pack). Vehicle-care goods rather than apparel native.,no,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,vehicle_maintenance,transport_motoring,gemini_sonnet_agree,yes,vehicle_maintenance,vehicle_maintenance,carwash,unclassified_other,vehicle_maintenance
794,v4_unmatched_plaid,plaid,Aladdins Pizza Cannock,Aladdins Pizza Can,30.9,debit,takeaway,eating_drinking_out,Aladdins Pizza Cannock.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
795,v4_unmatched_plaid,plaid,Sip City Store,SIP CITY STORE,24.49,debit,groceries,groceries_household_essentials,"Sip City Store Ltd Liverpool is SIC 47110 food-predominating non-specialised retail, not a discount variety store.",no,GENERAL_MERCHANDISE_DISCOUNT_STORES,discount_store,groceries_household_essentials,discount_store,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,convenience_store,groceries_household_essentials,gemini_sonnet_agree,no,convenience_store,convenience_store,vaping,convenience_store,discount_store
796,v4_unmatched_plaid,plaid,McDonald's,McDonald’s from Virtual Card Pot,11.65,debit,takeaway,eating_drinking_out,McDonald's from a virtual card pot.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
797,v4_unmatched_plaid,plaid,Macclesfield Mini Mark,Contactless Payment Macclesfield Mini Mark,7.49,debit,convenience_store,groceries_household_essentials,Macclesfield Mini Market.,yes,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,convenience_store,groceries_household_essentials,gemini_sonnet_agree,yes,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store
798,v4_unmatched_plaid,plaid,Tiktok Shop,TikTok Shop,4.75,debit,marketplace_general,general_retail_marketplaces,TikTok Shop debit.,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,T6_native_fallback,yes,yes,yes,yes,marketplace_general,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_general,marketplace_general,marketplace_general,marketplace_general,marketplace_general
799,v4_unmatched_plaid,plaid,Harry Hall,"Harry Hall, HAR-MTY695U22",13.11,debit,clothing_outdoor,clothing_personal_care,Harry Hall HAR-MTY695U22 is the British equestrian/outdoor clothing retailer.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,clothing_outdoor,clothing_personal_care,opus_tiebreak,yes,pet_supplies,clothing_general,clothing_outdoor,unclassified_other,clothing_outdoor
800,v4_unmatched_plaid,plaid,Roebuck,THE OLD ROEBUCK,15.85,debit,pub_bar,eating_drinking_out,The Old Roebuck pub.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,pub_bar,eating_drinking_out,gemini_sonnet_agree,yes,pub_bar,pub_bar,pub_bar,pub_bar,pub_bar
801,v4_unmatched_plaid,plaid,First Central Serv,FIRSTCENTRALSERV 69325608-02007006I,87.55,debit,insurance_motor,insurance,First Central / 1st Central is primarily motor insurance; native personal-loan is wrong.,yes,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,T6_native_fallback,no,no,no,no,insurance_motor,insurance,gemini_sonnet_agree,yes,insurance_motor,insurance_motor,insurance_motor,insurance_motor,insurance_motor
802,v4_unmatched_plaid,plaid,Angel Hill,Angel Hill 1127,0.85,debit,restaurant_cafe,eating_drinking_out,Angel Hill cafe (worked example); £0.85 till.,established,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,restaurant_cafe,eating_drinking_out,T4_dictionary,no,yes,no,yes,restaurant_cafe,eating_drinking_out,gemini_sonnet_agree,yes,restaurant_cafe,restaurant_cafe,restaurant_cafe,,
803,v4_unmatched_plaid,plaid,Gemma Milby,Gemma Milby - SortCodeAccountNumber: 04000336178214,10.0,debit,transfer_p2p,transfers,Named person Gemma Milby.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
804,v4_unmatched_plaid,plaid,Deichmann Se,Deichmann SE 0110 Chesterfield,39.67,debit,footwear,clothing_personal_care,Deichmann Chesterfield shoe shop.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,footwear,clothing_personal_care,T4_dictionary,no,yes,yes,yes,footwear,clothing_personal_care,gemini_sonnet_agree,yes,footwear,footwear,footwear,footwear,footwear
805,v4_unmatched_plaid,plaid,Zable,ZABLE CARD PV5061975666469598,2.5,debit,credit_card_repayment,credit_loan_repayments,"ZABLE CARD is a credit-builder credit card, not BNPL.",no,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,T6_native_fallback,yes,yes,yes,yes,credit_card_repayment,credit_loan_repayments,opus_tiebreak,yes,credit_card_repayment,unclassified_other,credit_card_repayment,bnpl,credit_card_repayment
806,v4_unmatched_plaid,plaid,COOP,VICTORIA HART     COOP              VIA MOBILE - PYMT FP 12/08/25 10    41211626028577000N,15.0,debit,transfer_p2p,transfers,"OVERRIDE established groceries. VICTORIA HART COOP VIA MOBILE is a named-person FPS with a COOP memo, not a Co-op till.",established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,,
807,v4_unmatched_plaid,plaid,Raylo,RAYLO HM2C2XF,29.63,debit,retail_finance_repayment,credit_loan_repayments,Raylo instalment.,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,retail_finance_repayment,credit_loan_repayments,T4_dictionary,no,yes,no,yes,retail_finance_repayment,credit_loan_repayments,gemini_sonnet_agree,yes,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment
808,v4_unmatched_plaid,plaid,Plough,Ploughlincoln,7.15,debit,pub_bar,eating_drinking_out,Plough Lincoln pub.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,pub_bar,eating_drinking_out,T4_dictionary,no,yes,yes,yes,pub_bar,eating_drinking_out,gemini_sonnet_agree,yes,pub_bar,pub_bar,pub_bar,pub_bar,pub_bar
809,v4_unmatched_plaid,plaid,Sony Playstation,CARD PAYMENT TO PLAYSTATION NETWORK ON 21-08-2025,5.99,debit,gaming_console_pc,entertainment_leisure,PlayStation Network.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,yes,yes,gaming_console_pc,entertainment_leisure,gemini_sonnet_agree,yes,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc
810,v4_unmatched_plaid,plaid,Victor Munhoz,VICTOR MUNHOZ 100000001619617920,150.0,debit,transfer_p2p,transfers,Named person Victor Munhoz.,yes,GENERAL_SERVICES_OTHER_SERVICES,business_services,business_self_employment,business_services,business_self_employment,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
811,v4_unmatched_plaid,plaid,Eloise,Payment to ELOISE BIGGADIKE 090129 52177260,25.0,debit,transfer_p2p,transfers,Named person Eloise Biggadike.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
812,v4_unmatched_plaid,plaid,Amazon,CREDIT FROM AMZNMKTPLACE ON 30-06-2025,29.95,credit,refund_received,income_other,OVERRIDE established marketplace_amazon. CREDIT FROM AMZNMKTPLACE is an Amazon refund (direction is credit).,established,TRANSFER_IN_CHECKS_AND_ATM,cash_deposit,cash,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,no,no,no,refund_received,income_other,gemini_sonnet_agree,yes,refund_received,refund_received,marketplace_amazon,,
813,v4_unmatched_plaid,plaid,Tescophoneins.,TESCOPHONEINS.,3.75,debit,insurance_other,insurance,"TESCOPHONEINS is Tesco Mobile Protect gadget/phone insurance, not the airtime contract.",no,INSURANCE_AND_TAX_INSURANCE,insurance_general,insurance,insurance_general,insurance,T6_native_fallback,no,no,yes,yes,insurance_other,insurance,opus_tiebreak,yes,insurance_other,mobile_phone_contract,insurance_other,mobile_phone_contract,insurance_other
814,v4_unmatched_plaid,plaid,U.S. Post Office,POST OFFICE COUNTE,4.05,debit,delivery_courier,general_retail_marketplaces,Post Office counter.,yes,GENERAL_SERVICES_OTHER_SERVICES,business_services,business_self_employment,delivery_courier,general_retail_marketplaces,T4_dictionary,no,yes,no,yes,delivery_courier,general_retail_marketplaces,gemini_sonnet_agree,yes,delivery_courier,delivery_courier,government_services,delivery_courier,delivery_courier
815,v4_unmatched_plaid,plaid,Toor Supermarket,TOOR SUPERMARKET  ON 17 AUG CPM,8.71,debit,groceries,groceries_household_essentials,Toor Supermarket.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,groceries,groceries_household_essentials,opus_tiebreak,yes,groceries,groceries_specialist,groceries,groceries,groceries
816,v4_unmatched_plaid,plaid,Centurion Waterloovil,"Centurion, Waterloovil",28.55,debit,pub_bar,eating_drinking_out,"OVERRIDE dual restaurant_cafe. The Centurion, Waterlooville is a Star Pubs sports pub.",yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,pub_bar,eating_drinking_out,opus_tiebreak,yes,pub_bar,unclassified_other,pub_bar,restaurant_cafe,restaurant_cafe
817,v4_unmatched_plaid,plaid,Steam,STEAM PURCHASE GERMANY ON 16 JUL BCC,6.39,debit,gaming_console_pc,entertainment_leisure,Steam purchase (Germany FX); known merchant so not foreign_spend_unspecified.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,gaming_console_pc,entertainment_leisure,T4_dictionary,no,yes,yes,yes,gaming_console_pc,entertainment_leisure,gemini_sonnet_agree,yes,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc
818,v4_unmatched_plaid,plaid,Current,201608 63293815  MOBILE-CHANNEL FT Barclays current account,15.0,debit,transfer_own_account,transfers,OVERRIDE dual unclassified_other. Narrative is Barclays current account mobile transfer — own-account evidence Adversary: Barclays current account as FPS payee is not proof it is THIS customer's own account (other Current rows in-file were left unspecified). Labeller overrode dual unclassified because of the current-account wording. Left as transfer_own_account for you to decide.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_other,unclassified,T4_dictionary,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,no,transfer_own_account,unclassified_other,unclassified_other,unclassified_other,unclassified_other
819,v4_unmatched_plaid,plaid,Brighton And Hove Buses,Brighton and Hove Buses,6.0,debit,public_transport_rail_coach,transport_motoring,Brighton and Hove Buses.,yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T4_dictionary,yes,yes,yes,yes,public_transport_rail_coach,transport_motoring,gemini_sonnet_agree,yes,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach
820,v4_unmatched_plaid,plaid,Makkah Grill,MAKKAH GRILL,9.98,debit,takeaway,eating_drinking_out,Makkah Grill is a kebab/grill takeaway.,no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,takeaway,eating_drinking_out,opus_tiebreak,yes,restaurant_cafe,takeaway,takeaway,restaurant_cafe,takeaway
821,v4_unmatched_plaid,plaid,McDonald's,Mcdonalds 8261996,8.46,debit,takeaway,eating_drinking_out,McDonald's.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
822,v4_unmatched_plaid,plaid,Windmill,WINDMILL  ON 15 AUG CPM Windmill,15.3,debit,unclassified_card_spend,unclassified,WINDMILL 15 AUG. Many UK pubs and grocers share Windmill; native groceries does not uniquely disambiguate. Honest unclassified_card_spend.,no,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,no,no,pub_bar,eating_drinking_out,gemini_sonnet_agree,no,pub_bar,pub_bar,pub_bar,pub_bar,groceries
823,v4_unmatched_plaid,plaid,Mum Food Via,MUM               FOOD              VIA MOBILE - PYMT,150.0,debit,transfer_p2p,transfers,Mum + FOOD memo; named-person FPS.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
824,v4_unmatched_plaid,plaid,Premier Three Trees,PREMIER THREE TREE,2.5,debit,groceries,groceries_household_essentials,Premier Three Trees is Premier symbol-group groceries.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,groceries,groceries_household_essentials,gemini_sonnet_agree,yes,groceries,groceries,groceries,groceries,groceries
825,v4_unmatched_plaid,plaid,Mesa On,MESA ON 51 MALAYSIA AMOUNT IN MYR 566.95 ON 03 AUG VISA 5.596785 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £3.03 ,104.33,debit,foreign_spend_unspecified,travel_holidays,MESA ON 51 Malaysia MYR card spend abroad.,yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T6_native_fallback,no,no,no,no,foreign_spend_unspecified,travel_holidays,gemini_sonnet_agree,yes,foreign_spend_unspecified,foreign_spend_unspecified,foreign_spend_unspecified,foreign_spend_unspecified,foreign_spend_unspecified
826,v4_unmatched_plaid,plaid,HM Revenue and Customs,Bank credit HMRC CHILD BENEFIT 202648 13031802,26.05,credit,benefits_state,income_benefits_state_support,HMRC Child Benefit credit (not tax_refund).,yes,TAX_REFUND_TAX_REFUND,tax_refund,income_other,tax_payment,council_tax_government,T4_dictionary,no,no,no,no,benefits_state,income_benefits_state_support,gemini_sonnet_agree,yes,benefits_state,benefits_state,benefits_state,benefits_state,benefits_state
827,v4_unmatched_plaid,plaid,C Crane,C CRANE,1550.0,debit,unclassified_other,unclassified,C CRANE £1550. Could be a named person or C.Crane (electronics). Name collision; do not force transfer_p2p.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,no,yes,no,unclassified_other,unclassified,opus_tiebreak,yes,transfer_p2p,unclassified_other,unclassified_other,unclassified_other,transfer_p2p
828,v4_unmatched_plaid,plaid,SkyBet,SKY BET CD 4563,6.84,debit,gambling_betting,gambling,Sky Bet debit.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,gambling_betting,gambling,gemini_sonnet_agree,yes,gambling_betting,gambling_betting,gambling_betting,gambling_betting,gambling_betting
829,v4_unmatched_plaid,plaid,Temu,3574 16JUL25      TEMU.COM          LONDON GB,19.02,debit,marketplace_general,general_retail_marketplaces,Temu.com marketplace spend.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,marketplace_general,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_general,marketplace_general,marketplace_general,marketplace_general,marketplace_general
830,v4_unmatched_plaid,plaid,Amazon,Amazon.co.uk*RF13M,15.99,debit,marketplace_amazon,general_retail_marketplaces,Amazon.co.uk debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
831,v4_unmatched_plaid,plaid,Marie Lukube,Payment to MARIE LUKUBE 040004 97613084,20.0,debit,transfer_p2p,transfers,Named person Marie Lukube.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
832,v4_unmatched_plaid,plaid,Meatzone Uk Limite Ranas Fish Shop,MEATZONE UK LIMITE  RANAS FISH SHOP FT,935.0,debit,groceries_specialist,groceries_household_essentials,Meatzone / Ranas Fish Shop butcher-fishmonger; large FPS still specialist food.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,groceries_specialist,groceries_household_essentials,opus_tiebreak,yes,groceries_specialist,unclassified_other,groceries_specialist,groceries_specialist,groceries_specialist
833,v4_unmatched_plaid,plaid,Hoan Nguyen Pizza And Beer,Hoan Nguyen Pizza and beer,30.0,debit,transfer_p2p,transfers,"Hoan Nguyen Pizza and beer — purpose is pizza/beer food. Treat as takeaway rather than bare P2P Adversary: Hoan Nguyen + pizza and beer is a named-person memo, not a takeaway fascia (same pattern as other named-person + food memos labelled P2P). Labeller treated the food words as purpose. Left as takeaway for you to decide.",no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,opus_tiebreak,yes,transfer_p2p,restaurant_cafe,transfer_p2p,restaurant_cafe,transfer_p2p
834,v4_unmatched_plaid,plaid,Ayaz Mehmood Supplies,Ayaz Mehmood Supplies,400.0,debit,unclassified_other,unclassified,Ayaz Mehmood Supplies £400; supplies type unknown.,yes,RENT_AND_UTILITIES_TELECOMMUNICATIONS,mobile_phone_contract,utilities_household_bills,mobile_phone_contract,utilities_household_bills,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,opus_tiebreak,no,transfer_p2p,unclassified_other,transfer_p2p,unclassified_other,unclassified_other
